UTM33 X260151 Y6671132 fsw from 20170607 00:00 to 20170924 00:00
20170607/0000;0.0
20170608/0000;0.0
20170609/0000;0.0
20170610/0000;0.0
20170611/0000;0.0
20170612/0000;0.0
20170613/0000;0.0
20170614/0000;0.0
20170615/0000;0.0
20170616/0000;0.0
20170617/0000;0.0
20170618/0000;0.0
20170619/0000;0.0
20170620/0000;0.0
20170621/0000;0.0
20170622/0000;0.0
20170623/0000;0.0
20170624/0000;0.0
20170625/0000;0.0
20170626/0000;0.0
20170627/0000;0.0
20170628/0000;0.0
20170629/0000;0.0
20170630/0000;0.0
20170701/0000;0.0
20170702/0000;0.0
20170703/0000;0.0
20170704/0000;0.0
20170705/0000;0.0
20170706/0000;0.0
20170707/0000;0.0
20170708/0000;0.0
20170709/0000;0.0
20170710/0000;0.0
20170711/0000;0.0
20170712/0000;0.0
20170713/0000;0.0
20170714/0000;0.0
20170715/0000;0.0
20170716/0000;0.0
20170717/0000;0.0
20170718/0000;0.0
20170719/0000;0.0
20170720/0000;0.0
20170721/0000;0.0
20170722/0000;0.0
20170723/0000;0.0
20170724/0000;0.0
20170725/0000;0.0
20170726/0000;0.0
20170727/0000;0.0
20170728/0000;0.0
20170729/0000;0.0
20170730/0000;0.0
20170731/0000;0.0
20170801/0000;0.0
20170802/0000;0.0
20170803/0000;0.0
20170804/0000;0.0
20170805/0000;0.0
20170806/0000;0.0
20170807/0000;0.0
20170808/0000;0.0
20170809/0000;0.0
20170810/0000;0.0
20170811/0000;0.0
20170812/0000;0.0
20170813/0000;0.0
20170814/0000;0.0
20170815/0000;0.0
20170816/0000;0.0
20170817/0000;0.0
20170818/0000;0.0
20170819/0000;0.0
20170820/0000;0.0
20170821/0000;0.0
20170822/0000;0.0
20170823/0000;0.0
20170824/0000;0.0
20170825/0000;0.0
20170826/0000;0.0
20170827/0000;0.0
20170828/0000;0.0
20170829/0000;0.0
20170830/0000;0.0
20170831/0000;0.0
20170901/0000;0.0
20170902/0000;0.0
20170903/0000;0.0
20170904/0000;0.0
20170905/0000;0.0
20170906/0000;0.0
20170907/0000;0.0
20170908/0000;0.0
20170909/0000;0.0
20170910/0000;0.0
20170911/0000;0.0
20170912/0000;0.0
20170913/0000;0.0
20170914/0000;0.0
20170915/0000;0.0
20170916/0000;0.0
20170917/0000;0.0
20170918/0000;0.0
20170919/0000;0.0
20170920/0000;0.0
20170921/0000;0.0
20170922/0000;0.0
20170923/0000;0.0
20170924/0000;0.0
UTM33 X260151 Y6671132 fsw from 20170607 00:00 to 20170924 00:00
20170607/0000;0.0
20170608/0000;0.0
20170609/0000;0.0
20170610/0000;0.0
20170611/0000;0.0
20170612/0000;0.0
20170613/0000;0.0
20170614/0000;0.0
20170615/0000;0.0
20170616/0000;0.0
20170617/0000;0.0
20170618/0000;0.0
20170619/0000;0.0
20170620/0000;0.0
20170621/0000;0.0
20170622/0000;0.0
20170623/0000;0.0
20170624/0000;0.0
20170625/0000;0.0
20170626/0000;0.0
20170627/0000;0.0
20170628/0000;0.0
20170629/0000;0.0
20170630/0000;0.0
20170701/0000;0.0
20170702/0000;0.0
20170703/0000;0.0
20170704/0000;0.0
20170705/0000;0.0
20170706/0000;0.0
20170707/0000;0.0
20170708/0000;0.0
20170709/0000;0.0
20170710/0000;0.0
20170711/0000;0.0
20170712/0000;0.0
20170713/0000;0.0
20170714/0000;0.0
20170715/0000;0.0
20170716/0000;0.0
20170717/0000;0.0
20170718/0000;0.0
20170719/0000;0.0
20170720/0000;0.0
20170721/0000;0.0
20170722/0000;0.0
20170723/0000;0.0
20170724/0000;0.0
20170725/0000;0.0
20170726/0000;0.0
20170727/0000;0.0
20170728/0000;0.0
20170729/0000;0.0
20170730/0000;0.0
20170731/0000;0.0
20170801/0000;0.0
20170802/0000;0.0
20170803/0000;0.0
20170804/0000;0.0
20170805/0000;0.0
20170806/0000;0.0
20170807/0000;0.0
20170808/0000;0.0
20170809/0000;0.0
20170810/0000;0.0
20170811/0000;0.0
20170812/0000;0.0
20170813/0000;0.0
20170814/0000;0.0
20170815/0000;0.0
20170816/0000;0.0
20170817/0000;0.0
20170818/0000;0.0
20170819/0000;0.0
20170820/0000;0.0
20170821/0000;0.0
20170822/0000;0.0
20170823/0000;0.0
20170824/0000;0.0
20170825/0000;0.0
20170826/0000;0.0
20170827/0000;0.0
20170828/0000;0.0
20170829/0000;0.0
20170830/0000;0.0
20170831/0000;0.0
20170901/0000;0.0
20170902/0000;0.0
20170903/0000;0.0
20170904/0000;0.0
20170905/0000;0.0
20170906/0000;0.0
20170907/0000;0.0
20170908/0000;0.0
20170909/0000;0.0
20170910/0000;0.0
20170911/0000;0.0
20170912/0000;0.0
20170913/0000;0.0
20170914/0000;0.0
20170915/0000;0.0
20170916/0000;0.0
20170917/0000;0.0
20170918/0000;0.0
20170919/0000;0.0
20170920/0000;0.0
20170921/0000;0.0
20170922/0000;0.0
20170923/0000;0.0
20170924/0000;0.0
